Artist,Songs,Popularity,Link,Genre,Genres
Madness,141,0.2,/madness/,Pop,Pop; Ska; New Wave; Trilha Sonora; Electronica
Maite Perroni,41,1,/maite-perroni-beorlegui/,Pop,Pop
Marcelo e Vinicius,2,0,/marcelo-e-vinicius/,Pop,Pop
Marcos Valle,68,0.3,/marcos-valle/,Pop,Pop; MPB; Bossa Nova; Soul Music; Clássico
Mari Cardoso,1,0,/mari-cardoso/,Pop,Pop
Maria Gadú,86,6.1,/maria-gadu/,Pop,Pop; MPB; Romântico; Trilha Sonora; Bossa Nova; Blues; Axé; Black Music; Piano Rock; Pop/Rock; Forró; Power-Pop; Gospel/Religioso; Country; Sertanejo; Electronica; Soul Music; Folk; K-Pop/K-Rock; Chillout; Indie; Reggaeton; Metal; R&B; Clássico; Rap; Gótico; Jovem Guarda; Rock; Pagode; Velha Guarda; Reggae
Mariah Marini,3,0,/mariah-marini/,Pop,Pop
Mariana Rios,33,0,/mariana-rios/,Pop,Pop; Romântico; Trilha Sonora; Pop/Rock; Axé; MPB; Soft Rock; Funk; Emocore
Mariana Salomão,21,0,/mariana-salomao/,Pop,Pop; MPB; Indie; Folk; Blues; Axé; Power-Pop; Chillout
Marina Lima,187,1.7,/marina-lima/,Pop,Pop; MPB; Romântico; Pop/Rock; Chillout; Blues; Post-Rock; Trip-Hop; Power-Pop; Rock
Mario'ISO,1,0,/marioiso/,Pop,Pop; Sertanejo
Matheus Bahia,4,0,/matheus-bahia/,Pop,Pop
Matheus D'Paula,6,0,/matheus-dpaula/,Pop,Pop
Matheus Gabriel,5,0,/matheus-gabriel/,Pop,Pop
Mattheus Máximo,55,0,/mattheus-maximo/,Pop,Pop
Matthew Morrison,23,0,/matthew-morrison/,Pop,Pop; Romântico; Blues; Folk; Rock Alternativo; Surf Music; Dance; Axé; Jazz; Country; Reggae; MPB; Forró; Pop/Rock; Soul Music; Ska
Maurício Manieri,59,1.7,/mauricio-manieri/,Pop,Pop; Romântico; MPB; Pop/Rock; Soul Music; Black Music; R&B
Mavix,1,0,/mavix/,Pop,Pop
Mc Didizin,1,0,/mc-didizin/,Pop,Pop; Funk; Funk Carioca
Mc Illana,1,0,/mc-illana/,Funk Carioca,Funk Carioca; Pop
MC Leozinho,42,0.3,/mc-leozinho/,Funk Carioca,Funk Carioca; Pop; Funk; Dance; Gospel/Religioso; Axé; Bossa Nova; Country; Trilha Sonora; Electronica
MC Mineiro,2,0,/mc-mineiro/,Pop,Pop; Funk Carioca
MC Rihanna da Baixada,9,0,/mc-rihanna-da-baixada/,Pop,Pop; Funk Carioca; Pop/Punk
MDJ,1,0,/mdj/,Pop,Pop; Electronica
Meghan Trainor,69,5.5,/meghan-trainor/,Pop,Pop; Dance; Romântico; Jazz; Country; Soul Music; R&B; Folk; Blues; Chillout; Indie; Rap; Electronica; Classic Rock; Power-Pop; Pop/Rock; Hip Hop; Axé; Velha Guarda; Rock; Funk Carioca; Black Music; Surf Music; Disco; World Music; Tecnopop; Soft Rock; Reggae; Rockabilly; J-Pop/J-Rock; Funk; Gospel/Religioso; Forró; Progressivo; K-Pop/K-Rock; Grunge
Melanie C,139,0.3,/melanie-c/,Pop,Pop; Pop/Rock; Rock; Rock Alternativo; Indie
Melissa Nkonda,8,0,/melissa-nkonda/,Pop,Pop
Metrô,28,0.2,/metro/,Pop,Pop; Pop/Rock; Axé; Fado; Bossa Nova
Michael Jackson,299,35.3,/michael-jackson/,Pop,Pop; R&B; Black Music; Dance; Disco; Soul Music; Funk; Pop/Rock; Heavy Metal; Rock; Trilha Sonora; Romântico; Tecnopop; Infantil; Funk Carioca; Rock Alternativo; Sertanejo; Emocore; World Music; Pop/Punk; Pagode; Gótico; Jovem Guarda; Bossa Nova; Rap; Electronica; Hardcore; Instrumental; House; MPB; Punk Rock; Country; Gospel/Religioso; Clássico; Hip Hop; Blues; Grunge; Reggae; Samba; Samba Enredo; New Wave; Soft Rock; Power-Pop; Axé; Velha Guarda; Pós-Punk; Forró; Metal; K-Pop/K-Rock; Chillout; Ska; Trip-Hop; Surf Music; Trance; New Age; Psicodelia; Indie; Folk; Reggaeton; Rockabilly; Regional; Progressivo
Michée. MB,12,0,/michee-mb/,Pop,Pop
Michel Grasiani,1,0,/michel-grasiani/,Pop,Pop; Funk Carioca
Michelle Wilson,7,0,/michelle-wilson/,Pop,Pop
Mietta,94,0,/mietta/,Pop,Pop
Mike,1,0,/mike/,Funk Carioca,Funk Carioca; Rap; Pop
Mike Posner,96,4.1,/mike-posner/,Pop,Pop; Electronica; Dance; Tecnopop; Romântico; R&B; Hip Hop
Miley Cyrus,260,16.6,/miley-cyrus/,Pop,Pop; Pop/Rock; Dance; Romântico; Country; Trilha Sonora; Hip Hop; Power-Pop; R&B; Rock; Axé; World Music; Rock Alternativo; Clássico; Forró; Gótico; Emocore; Heavy Metal; J-Pop/J-Rock; Sertanejo; Tecnopop; Disco; Hard Rock; MPB; Funk Carioca; Gospel/Religioso; Black Music; Jazz; Pop/Punk; Funk; Punk Rock; Blues; Pagode; Infantil; Instrumental; Velha Guarda; House; Hardcore; Jovem Guarda; Electro Swing; Trip-Hop; Soul Music; Bossa Nova; Folk; Soft Rock; Surf Music; Rockabilly; Piano Rock; Samba Enredo; Rap; Reggae; Indie; Samba; Grunge; Post-Rock; New Age; Psicodelia; Reggaeton; Ska; Pós-Punk; Chillout; Trance; Industrial; Progressivo; Metal; K-Pop/K-Rock; Regional
Miliko San,2,0,/miliko-san/,Pop,Pop; Samba; Pagode
Mone Garcia,2,0,/mone-garcia/,Pop,Pop; MPB
Nalanda,13,0,/nalanda/,Pop,Pop; Hip Hop; Chillout; Indie; Folk
Naldo,63,0.7,/naldo/,Funk Carioca,Funk Carioca; Pop; Romântico; Dance; Electronica; Black Music; Axé; Pagode; Hip Hop; Sertanejo; Forró; Funk; Clássico; Pop/Rock; Gospel/Religioso; R&B; Electro Swing; Gótico; Hard Rock; New Age; Country; Tecnopop; Samba; Power-Pop; Blues; Rock; Pop/Punk; Disco; Grunge; MPB; Rap
NanaLu,3,0,/nanalu/,Pop,Pop; MPB
Nancy Sinatra,52,0.3,/nancy-sinatra/,Pop,Pop; Country; Jazz; Pop/Punk; Blues
Nanda Florence,0,0,/nanda-florence/,Pop,Pop
Nanda Lynn,2,0,/nanda-lynn/,Pop,Pop; Funk Carioca
Natalia Damini,12,0,/natalia-damini/,Pop,Pop; Electronica; Dance; House; Sertanejo; Funk Carioca; Electro Swing; Black Music
Natalia Kills,57,0.2,/natalia-kills/,Pop,Pop; Dance; Electronica; Tecnopop; Pop/Rock; Pop/Punk; Gótico; Black Music; Indie; Funk Carioca; R&B; House; Disco; Axé; Rock Alternativo; Sertanejo; Electro Swing; Emocore; Funk; Folk; Forró; Power-Pop; Rock; Reggae; Clássico; Hip Hop
Neil Sedaka,72,0.5,/neil-sedaka/,Pop,Pop; Jazz; Soul Music; Rockabilly; Romântico; Pop/Rock; Country; Infantil; Clássico; Rock; Classic Rock; R&B; Axé
New Kids On The Block,101,0.8,/new-kids-on-the-block/,Pop,Pop; Romântico; Dance; Hip Hop; Pop/Rock; Clássico; J-Pop/J-Rock; Funk; Axé
Nexa,1,0,/nexa/,Pop,Pop
Niall Horan,15,1.6,/niall-horan/,Pop,Pop; Pop/Rock; Romântico; Folk; Axé
Nick Carter,60,0.4,/nick-carter/,Pop,Pop; Pop/Rock; Romântico; Dance; R&B; K-Pop/K-Rock; Clássico; Axé; J-Pop/J-Rock; Rock; Blues
Nicolas Germano,8,1.1,/nicolas-germano/,Pop,Pop
Nicole Pillman,4,0,/nicole-pillman/,Pop,Pop
Nilton Arêas,1,0,/nilton-areas/,Pop,Pop
Nina Joory,1,0,/nina-joory/,Funk Carioca,Funk Carioca; Dance; Pop
Ninha Rayarchad,1,0,/ninha-rayarchad/,Sertanejo,Sertanejo; Pop; MPB
NKOTBSB,9,0,/nkotbsb/,Pop,Pop; Dance; Romântico; Pop/Rock; Tecnopop; R&B; World Music; Electronica
No Secrets,26,0,/no-secrets/,Pop,Pop
Nobre Carpinteiro,7,0,/nobre-carpinteiro/,Pop,Pop; Gospel/Religioso
O Vento Solar,4,0,/o-vento-solar/,Pop,Pop; Folk; MPB
O-Town,55,0,/o-town/,Pop,Pop; R&B; Pop/Rock
Off The King,8,0,/off-the-king/,Pop,Pop; Folk; Indie; Rock Alternativo
Offcase,1,0,/offcase/,Pop,Pop; R&B; Pop/Rock
Olly Murs,109,0.8,/olly-murs/,Pop,Pop; Romântico; Soul Music; Pop/Rock; Ska; Reggae; Folk; Electro Swing; MPB; Psicodelia; Pagode; New Wave; Blues; Dance; R&B; Funk Carioca
Outasight,29,0.1,/outasight/,Pop,Pop; Electronica; Tecnopop; Dance; Rap
Ov7,172,0.1,/ov7/,Pop,Pop; Axé
Paris Hilton,27,0.1,/paris-hilton/,Pop,Pop; Dance; Pop/Rock; Electronica; House; Black Music; Trance; Funk; Disco; R&B
Patrick Nuo,46,0,/patrick-nuo/,Pop,Pop; Pop/Rock
Paula Abdul,47,0.2,/paula-abdul/,Pop,Pop; Dance; Black Music; Pop/Rock; Blues; R&B; Axé
Paula Fernandes,215,10.4,/paula-fernandes/,Sertanejo,Sertanejo; Country; Pop; Romântico; Regional; Trilha Sonora; Funk Carioca; House; Funk; Dance; Axé; MPB; Electro Swing; Black Music; Gospel/Religioso; Bossa Nova; Pop/Rock; Electronica; R&B; Hard Rock; Disco; Blues; Forró; Rap; Rock; Kizomba; Ska; Samba; Emocore; Instrumental; Folk; J-Pop/J-Rock; Infantil; World Music; Clássico; Hip Hop; Classic Rock; Fado; K-Pop/K-Rock; Gótico; Soul Music; Surf Music; Reggae; Trance; Grunge; Heavy Metal; Jazz; Jovem Guarda; Velha Guarda; Pagode
Paulina Rubio,143,0.2,/paulina-rubio/,Pop,Pop; Dance; R&B; Rock Alternativo; Romântico; Pop/Rock
Paulo Ricardo,143,2.2,/paulo-ricardo/,Pop,Pop; Romântico; Pop/Rock; Rock; MPB; Trilha Sonora; Instrumental; Rock Alternativo; Axé; Jovem Guarda; Classic Rock; Kizomba; Velha Guarda; Hard Rock; Bossa Nova
Pedro Naves e Rafael,6,0,/pedro-naves-e-rafael/,Pop,Pop; Sertanejo
Pedro PHS,4,0,/pedro-phs/,Pop,Pop; Dance; Black Music
Pelek,1,0,/pelek/,Pop,Pop
Pixie Lott,98,0.2,/pixie-lott/,Pop,Pop; Dance; Pop/Rock; Romântico; Electronica; R&B; World Music; Soul Music; Power-Pop; Chillout; Tecnopop; Axé; Trip-Hop; Hip Hop; Soft Rock; Indie; Rockabilly; Black Music; Jazz; Reggae; Pop/Punk; Trilha Sonora
Popular e Sertanejo,3,0,/popular-e-sertanejo/,Pop,Pop; MPB; Sertanejo
Prefab Sprout,120,0.1,/prefab-sprout/,Pop,Pop; Indie; Axé; J-Pop/J-Rock
Preta Gil,66,0.7,/preta-gil/,Pop,Pop; MPB; Axé; Dance; Romântico; Samba; Black Music; R&B
Prisca Borba,10,0,/prisca-borba/,Pop,Pop; Gospel/Religioso; House
Projeto Autor,1,0,/projeto-autor/,Pop,Pop
Quartzo Band,3,0,/quartzo-band/,Pop,Pop
Rafa Lucci,1,0,/rafa-lucci/,Pop,Pop
Rafael Barreto,34,0,/rafael-barreto/,Pop,Pop; Romântico; Pop/Rock; MPB; Sertanejo; J-Pop/J-Rock; Bossa Nova; Blues; Funk Carioca; Black Music; Funk
Rafael Vidalles,7,0,/rafael-vidalles/,Pop,Pop; Funk Carioca
Rag'n'Bone Man,32,6.6,/ragnbone-man/,Pop,Pop; Soul Music; Rock Alternativo; Indie; Hip Hop; Blues; Rock; R&B
Raphaella,4,0,/raphaella/,Funk Carioca,Funk Carioca; Rap; Pop
Raven-Symoné,64,0,/raven-symone/,Pop,Pop; R&B; Dance; Hip Hop; Black Music; Pop/Rock; Sertanejo; World Music; Funk Carioca; Electronica; Trilha Sonora
Rebecca Black,14,0.2,/rebecca-black/,Pop,Pop; Infantil; Electro Swing; Rock; House; Funk Carioca
Reik,101,0.7,/reik/,Pop,Pop; Romântico; Pop/Rock; Rock; Blues; Hardcore; Funk; House
Renan Cavolik,2,0,/renan-cavolik/,Pop,Pop
Renata Randel,2,0,/renata-randel/,Pop,Pop; Infantil
Restart,60,0.8,/restart/,Pop,Pop; Pop/Rock; Romântico; Emocore; Infantil; Pop/Punk; Dance; Funk Carioca; Power-Pop; Hard Rock; World Music; Funk; Rock Alternativo; Rock; House; Reggae; Samba; Folk; Punk Rock; Sertanejo; Hip Hop; Soft Rock; Gótico; Gospel/Religioso; J-Pop/J-Rock; Bossa Nova; Jazz; Trip-Hop; Forró; Axé; Post-Rock; Pós-Punk
Ria Mae,1,0,/ria-mae/,Pop,Pop
Rick Astley,98,1.6,/rick-astley/,Pop,Pop; Dance; Tecnopop; Romântico; Soul Music; Electronica; R&B; New Wave
Rick Springfield,20,0,/rick-springfield/,Pop,Pop; Power-Pop; Romântico
Ricky Martin,163,3.5,/ricky-martin/,Pop,Pop; Dance; Romântico; Pop/Rock; World Music; Power-Pop; Trilha Sonora; Reggaeton; Axé; Electronica; Jovem Guarda; Disco; Jazz; Hard Rock; Blues; Soft Rock; Rock Alternativo; Reggae; Gótico; Ska; Black Music; Clássico; Gospel/Religioso; R&B; J-Pop/J-Rock
Rique Brandão,3,0,/rique-brandao/,Pop,Pop
Rita Ora,56,5.7,/rita-ora/,Pop,Pop; R&B; Dance; Hip Hop; Black Music; Electronica; Rap; Pop/Rock; Indie; Soul Music; Power-Pop; Funk; Psicodelia; Rock; Axé; New Age; Chillout; Tecnopop; Disco; Romântico
Rob Nunes,10,0.1,/rob-nunes/,Pop,Pop; Sertanejo
Roberto Maia,36,0,/roberto-maia/,Pop,Pop; Sertanejo; Romântico; House; Funk Carioca; Disco; Axé; Electro Swing; Black Music
Robyn,92,0.8,/robyn/,Pop,Pop; Electronica; Dance; Tecnopop; Disco; Power-Pop; Indie; Chillout; Trip-Hop
Rodrigo Junior,8,0,/rodrigo-junior/,Pop,Pop; Sertanejo
Rodrigo Ta,1,0,/rodrigo-ta/,Pop,Pop
Roger Costta,1,0,/roger-costta/,Pop,Pop
Ronny Acelo,3,0,/ronny-acelo/,Pop,Pop; Funk; Indie
Roya,1,0,/roya/,Pop,Pop
Sad Boy,1,0,/sad-boy/,Pop,Pop; Indie
Samantha Jade,40,0,/samantha-jade/,Pop,Pop; Hip Hop; Dance; Pop/Rock; Romântico; Axé; R&B
Samuel Matthew,0,0,/samuel-matthew/,Pop,Pop
Sandra Campos,3,0,/sandra-campos/,Pop,Pop; Dance
Sara Bareilles,92,1.9,/sara-bareilles/,Pop,Pop; Romântico; Soul Music; Indie; Pop/Rock; Piano Rock; Folk; Chillout; Power-Pop
Savannah Outen,16,0,/savannah-outen/,Pop,Pop; Pop/Rock; Romântico; World Music
Se7en,111,0,/se7en/,Pop,Pop; J-Pop/J-Rock; Dance; Hip Hop; World Music; K-Pop/K-Rock; Black Music
Seal,153,3.4,/seal/,Pop,Pop; Soul Music; Romântico; Black Music; R&B; Blues; Rock; Pop/Rock; Axé; Funk; Trilha Sonora; Post-Rock; Pagode; J-Pop/J-Rock; Dance
Sebah,15,0,/sebah/,Pop,Pop
Selena Gomez,156,12.2,/selena-gomez/,Pop,Pop; Dance; Pop/Rock; Trilha Sonora; Black Music; Disco; Funk Carioca; Rock; Hard Rock; R&B; Country; Power-Pop; House; Sertanejo; Jazz; Gótico; Infantil; Electronica; Funk; Tecnopop; Forró; Electro Swing; Hip Hop; J-Pop/J-Rock; Blues; Clássico; Pop/Punk; Rap; Bossa Nova; Velha Guarda; Reggae; Romântico; Folk; Gospel/Religioso; Trip-Hop; Soft Rock; Emocore; MPB; Axé; Indie; Fado; Trance; Psicodelia; New Age; Hardcore; Rockabilly; Regional; Industrial; Surf Music; Jovem Guarda; Pagode; Rock Alternativo; Piano Rock; Grunge; Post-Rock; Soul Music; Samba; Heavy Metal; Instrumental; Punk Rock
Sem Atalhos,7,0,/sem-atalhos/,Pop,Pop; Gospel/Religioso; Pop/Rock
Shakira,185,33.5,/shakira/,Pop,Pop; Pop/Rock; Dance; Romântico; Axé; Funk; Black Music; Rock Alternativo; Rock; Reggaeton; Hip Hop; Country; Disco; Sertanejo; R&B; Tecnopop; J-Pop/J-Rock; Pop/Punk; Blues; Reggae; Forró; Clássico; Funk Carioca; Pagode; Samba; Infantil; Hard Rock; Jazz; Grunge; Trip-Hop; Surf Music; Regional; Heavy Metal; Gospel/Religioso; Psicodelia; Trance; Ska; Bossa Nova; Gótico; Emocore; Fado; Hardcore; Velha Guarda; New Age; Instrumental; MPB; Soul Music; Folk; Indie; Chillout; K-Pop/K-Rock; Soft Rock; Pós-Punk; Punk Rock; Samba Enredo; Post-Rock; Industrial; Progressivo; Rap; Jovem Guarda
Shania Twain,113,8,/shania-twain/,Pop,Pop; Country; Romântico; Trilha Sonora; Pop/Rock; Jazz; Post-Rock; Axé; Dance; Folk; Power-Pop; Chillout; Tecnopop; Músicas Gaúchas; Hard Rock; Indie; New Age; Velha Guarda; Gospel/Religioso; Rock
Shawn Mendes,69,35.8,/shawn-mendes/,Pop,Pop; Romântico; Folk; Indie; Pop/Rock; R&B; Dance; Soul Music; House; Blues; Axé; Funk; Electronica; Jovem Guarda; Rock; Sertanejo; World Music; Post-Rock; Fado; Pop/Punk; Forró; Black Music; Reggae; Rap; J-Pop/J-Rock; Pagode
Six Pack,34,0,/six-pack/,Pop,Pop; Pop/Rock; Rock; Trilha Sonora; Romântico; Power-Pop; Piano Rock; World Music
Spandau Ballet,54,0.5,/spandau-ballet/,Pop,Pop; New Wave; Pop/Rock; Romântico; Axé
Spice Girls,76,3.6,/spice-girls/,Pop,Pop; Dance; Romântico; Tecnopop; Power-Pop; Pop/Rock; Trilha Sonora; Soft Rock; Electronica; Axé; Chillout; R&B; Disco; Rock; Black Music
Stall the Örange,0,0,/stall-the-orange/,Pop,Pop; Psicodelia; Indie
Stênio Valter,1,0,/stenio-valter/,Pop,Pop; MPB; Romântico
Sterling Knight,10,0.2,/sterling-knight/,Pop,Pop; Pop/Rock; Romântico; Trilha Sonora; World Music; Rock; Dance; Forró; Folk; Samba; Gótico; Sertanejo; Axé
Sugababes,134,0.2,/sugababes/,Pop,Pop; R&B; Dance; Trilha Sonora; Tecnopop
Sun Ho,5,0,/ho-yeow-sun/,Pop,Pop
Take That,140,1.2,/take-that/,Pop,Pop; Pop/Rock; Romântico; Dance; Rock; Rock Alternativo; R&B; Trilha Sonora; Black Music
Talita Caldas,2,0,/talita-caldas/,Pop,Pop; MPB
Tammin,12,0,/tammin/,Pop,Pop; Pop/Rock
Tangina Stone,5,0,/tangina-stone/,Pop,Pop; Soul Music; R&B
Tania Aura,5,0,/tania-aura/,Pop,Pop
Taylor Swift,261,28.1,/taylor-swift/,Pop,Pop; Romântico; Pop/Rock; Country; Electro Swing; Dance; House; Funk Carioca; Black Music; Funk; Axé; Electronica; Indie; R&B; Sertanejo; Hip Hop; Pop/Punk; Trilha Sonora; Rap; Rock Alternativo; Emocore; Rock; Blues; Chillout; Piano Rock; Disco; Hard Rock; Reggae; Velha Guarda; J-Pop/J-Rock; Jazz; Pagode; Tecnopop; Folk; Clássico; Forró; Gospel/Religioso
Tears For Fears,91,4.4,/tears-for-fears/,Pop,Pop; Pop/Rock; Rock; Romântico; New Wave; Psicodelia; Pós-Punk; Soft Rock; Jazz; Rock Alternativo; House; Grunge; New Age; Classic Rock; Piano Rock; Axé; Gospel/Religioso; Hard Rock; Gótico
Terry Dourado,1,0,/terry-dourado/,Pop,Pop; Axé; Dance
Thaeme,22,0,/thaeme-marioto/,Pop,Pop
The Cardigans,85,0.4,/the-cardigans/,Pop,Pop; Indie; Pop/Rock; Rock Alternativo; Rock; New Age; Surf Music
The Chiffons,6,0,/the-chiffons/,Pop,Pop
The Corrs,140,1.2,/the-corrs/,Pop,Pop; Pop/Rock; Folk; Instrumental; Romântico; Indie; Rock Alternativo; Rock; Progressivo; Chillout
The Mamas And The Papas,63,0,/mamas-papas/,Pop,Pop
The Ronettes,14,0.2,/the-ronettes/,Pop,Pop; Clássico; Rock; Pop/Rock; Rockabilly; Blues; Funk; Axé; Soul Music; Country
The Saturdays,91,0.2,/the-saturdays/,Pop,Pop; Dance; Electronica; Power-Pop; Tecnopop; R&B
The Shangri-las,14,0,/the-shangri-las/,Pop,Pop; Soul Music; Jazz
Tiago Beirigo,1,0,/tiago-beirigo/,Pop,Pop
Tiago Iorc,62,13.3,/tiago-iorc/,Pop,Pop; Romântico; Pop/Rock; Trilha Sonora; MPB; Folk; Indie; World Music; Forró; Jazz; Industrial; Metal; Dance; Gospel/Religioso; Tropical House; Rock; Chillout; Sertanejo; Country; Rock Alternativo; Bossa Nova
Tina Turner,147,3.2,/tina-turner/,Pop,Pop; Soul Music; Rock; Pop/Rock; Romântico; R&B; Dance; Black Music; Blues; Clássico; Funk; Country; Axé; Disco; Reggaeton; Classic Rock; Rock Alternativo; Jazz
Ton Carfi,80,4.3,/ton-carfi/,Pop,Pop; Gospel/Religioso; Black Music; Soul Music; Romântico; Hip Hop; Pop/Rock; Reggae; Rock; Electronica
Tounoir,2,0,/tounoir/,Pop,Pop; Indie
Tracy Chapman,97,4.1,/tracy-chapman/,Pop,Pop; Romântico; Soul Music; Blues; Trilha Sonora; Folk; Pop/Rock; Axé; Rock Alternativo; Reggae
Trio Bravana,19,0.1,/trio-bravana/,Sertanejo,Sertanejo; Pop; Funk Carioca; House; Electro Swing; Funk; J-Pop/J-Rock
Trio Vocal 123,4,0,/trio-vocal-123/,Pop,Pop
Tua Palavra,16,0,/tua-palavra/,Pop,Pop; Gospel/Religioso
US5,42,0.1,/us5/,Pop,Pop; Dance; Hip Hop; Romântico; World Music; R&B
V Factory,11,0,/v-factory/,Pop,Pop; R&B; Pop/Rock; Hip Hop; Dance
Veufo,2,0,/veufo/,Pop,Pop
Victor Brum,1,0,/victor-brum/,Pop,Pop
Victor Torres,8,0,/victor-torres/,Pop,Pop; R&B
Victoria Beckham,38,0,/victoria-beckham/,Pop,Pop; Dance; Electronica; Romântico
Victoria Pfeifer,1,0,/victoria-pfeifer/,Pop,Pop
Vinícius Pimentel,3,0,/vinicius-pimentel/,Pop,Pop; Bossa Nova; MPB
Vinny,110,0.2,/vinny/,Pop,Pop; Pop/Rock; Funk
Westlife,220,3.9,/westlife/,Pop,Pop; Romântico; Pop/Rock; Trilha Sonora; World Music; Pop/Punk; Pagode
WILL B,1,0,/will-b/,Pop,Pop; House; Electronica
Wilson Simoninha,50,0.1,/wilson-simoninha/,Pop,Pop; MPB; Samba; Soul Music; Funk; Romântico; Axé; World Music; Infantil
Wonder Girls,75,0,/wonder-girls/,Pop,Pop; Dance; K-Pop/K-Rock; J-Pop/J-Rock; Tecnopop; Romântico; Infantil; Axé
WoodMind,4,0,/woodmind/,Pop,Pop; Rock Alternativo; Pop/Rock
Zabot,4,0.1,/zabot/,Pop,Pop; Dance; House
Zendaya,48,0.6,/zendaya/,Pop,Pop; Dance; Pop/Rock; Hip Hop; Electronica; Trilha Sonora; Tecnopop; R&B; Axé; Rock; Jazz; J-Pop/J-Rock; Fado; Power-Pop; Disco; World Music; Velha Guarda
Abel & Caim,213,0,/abel-caim/,Sertanejo,Sertanejo
AD SANTOS OFICIAL,0,0,/ad-santos-oficial/,Sertanejo,Sertanejo
Adalberto & Adriano,124,0,/adalberto-adriano/,Sertanejo,Sertanejo
Ademir Dias,7,0,/ademir-dias/,Sertanejo,Sertanejo
Adriano Mancini,20,0,/adriano-mancini/,Sertanejo,Sertanejo
Adson e Alana,63,0.1,/adson-e-alana/,Sertanejo,Sertanejo; Country; Electronica; Romântico; Forró; Pop; Dance; Funk; House; Funk Carioca; Hip Hop; Electro Swing; Black Music; Rap; Trance
Alan & Aladim,136,0,/alan-aladim/,Sertanejo,Sertanejo
Alan e Alex,45,0.1,/alan-e-alex/,Sertanejo,Sertanejo; Axé; Romântico; Gospel/Religioso
Alan e Alisson,12,0,/alan-e-alisson/,Sertanejo,Sertanejo; Axé; Forró; Pagode; Funk Carioca
Alecir & Alessandro,49,0,/alecir-alessandro/,Sertanejo,Sertanejo
Alex & Ryan,8,0,/alex-ryan/,Sertanejo,Sertanejo
Alex e Alessandro,26,0,/alex-e-alessandro/,Sertanejo,Sertanejo; Country; Reggae; Axé
Alex e Willian,16,0,/alex-e-willian/,Sertanejo,Sertanejo
Alex e Yvan,42,0,/alex-e-yvan/,Sertanejo,Sertanejo; Romântico; Country; Axé; Dance; Pagode
Alex Pereira,5,0,/alex-pereira/,Sertanejo,Sertanejo
Alex Ventura,2,0,/alex-ventura/,Sertanejo,Sertanejo
Alisson & Ryan,18,0,/alisson-ryan/,Sertanejo,Sertanejo
Allan e Thiago,15,0.1,/allan-e-thiago/,Sertanejo,Sertanejo
Allan Matheus,2,0,/allan-matheus/,Sertanejo,Sertanejo
Almir Sater,131,4.3,/almir-sater/,Sertanejo,Sertanejo; Romântico; Regional; MPB; Instrumental; Country; Axé; Bossa Nova; Funk; Forró; World Music; Dance; Soul Music; Clássico; Samba; Pagode; Reggae; Folk; Trilha Sonora
Althair & Alexandre,290,0,/althair-alexandre/,Sertanejo,Sertanejo
Amilka Ribeiro,4,0,/amilka-ribeiro/,Sertanejo,Sertanejo
Ana Paula e Clarissa,1,0,/ana-paula-e-clarissa/,Sertanejo,Sertanejo
Anderson e Alyson,17,0,/anderson-e-alyson/,Sertanejo,Sertanejo; Psicodelia
André e Adriano,96,0.1,/andre-e-adriano/,Sertanejo,Sertanejo; Romântico; Country; Forró; Funk; Dance; Axé; Samba; Jovem Guarda; Regional; Funk Carioca; Velha Guarda; Disco; MPB; Hip Hop; Clássico
André e Cauan,7,0,/andre-e-cauan/,Sertanejo,Sertanejo
André Luis e Mateus,1,0,/andre-luis-e-mateus/,Sertanejo,Sertanejo
André Vinicius,5,0,/andre-vinicius-11/,Sertanejo,Sertanejo; Trance; Tecnopop
Andressa e Raiza,4,0,/andressa-e-raiza/,Sertanejo,Sertanejo
Angelo Oliveira,3,0,/angelo-oliveira/,Sertanejo,Sertanejo
Anthony & Rafhael,13,0,/anthony-rafhael/,Sertanejo,Sertanejo
Antonny e Leo,1,0,/antonny-e-leo/,Sertanejo,Sertanejo
Antony e Gabriel,41,0.7,/antony-e-gabriel/,Sertanejo,Sertanejo; Pagode; Blues; Axé; Romântico; Pop; Country
Apolo E Felipe,5,0,/apolo-e-felipe/,Sertanejo,Sertanejo
Arthur Danni,9,0,/arthur-danni/,Sertanejo,Sertanejo; Romântico; Forró; Country; Pop; Axé
Arthur e Thomaz,12,0,/arthur-e-thomaz/,Sertanejo,Sertanejo
As Pequeninas,6,0,/as-pequeninas/,Sertanejo,Sertanejo; Infantil
Banda Chama no PV.2017,1,0,/banda-chama-no-pv-2017/,Sertanejo,Sertanejo
Banda Duplla Face,0,0,/banda-duplla-face/,Sertanejo,Sertanejo
Banda Forroxé,34,0,/banda-forroxe/,Sertanejo,Sertanejo; Forró
Banda San Marino,115,0.5,/banda-san-marino/,Sertanejo,Sertanejo; Instrumental; Romântico; Dance; Axé; Pop; Regional; Rock; Disco; Forró; Electronica; Funk; Folk; Infantil; Jovem Guarda; MPB; Country; Blues; Kizomba; Funk Carioca; Tecnopop; Hard Rock; Pagode; Soul Music; Emocore; Gospel/Religioso; Bossa Nova; World Music; Black Music
Banda Xeiuz de Malícia,16,0,/banda-xeiuz-de-malicia/,Sertanejo,Sertanejo; Forró
Barão e Mauá,7,0.1,/barao-e-maua/,Sertanejo,Sertanejo
Barrerito,112,0.5,/barrerito/,Sertanejo,Sertanejo; Regional; Disco; Clássico; Axé
