,index,month,specialty_group,is_new_churner,practice_region,practitioner_id
1462,5606,2020-01-01,Other non-doctors,True,Centre-Val de Loire,3
1463,5607,2020-01-01,Other non-doctors,True,Grand Est,10
1464,5608,2020-01-01,Other non-doctors,True,Hauts-de-France,8
1465,5609,2020-01-01,Other non-doctors,True,Normandie,1
1466,5610,2020-01-01,Other non-doctors,True,Nouvelle-Aquitaine,9
1467,5611,2020-01-01,Other non-doctors,True,Occitanie,8
1468,5612,2020-01-01,Other non-doctors,True,Pays de la Loire,5
1469,5613,2020-01-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,19
1470,5614,2020-01-01,Other non-doctors,True,Île-de-France,50
1471,5627,2020-01-01,Pediatricians,True,Auvergne-Rhône-Alpes,1
1472,5642,2020-01-01,Physiotherapists,True,Auvergne-Rhône-Alpes,3
1473,5643,2020-01-01,Physiotherapists,True,Bourgogne-Franche-Comté,1
1474,5644,2020-01-01,Physiotherapists,True,Bretagne,6
1475,5645,2020-01-01,Physiotherapists,True,Grand Est,2
1476,5646,2020-01-01,Physiotherapists,True,Hauts-de-France,1
1477,5647,2020-01-01,Physiotherapists,True,Nouvelle-Aquitaine,2
1478,5648,2020-01-01,Physiotherapists,True,Occitanie,1
1479,5649,2020-01-01,Physiotherapists,True,Pays de la Loire,1
1480,5650,2020-01-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,8
1481,5651,2020-01-01,Physiotherapists,True,Île-de-France,17
1482,5666,2020-01-01,Psychologists,True,Auvergne-Rhône-Alpes,4
1483,5667,2020-01-01,Psychologists,True,Bretagne,5
1484,5668,2020-01-01,Psychologists,True,Centre-Val de Loire,1
1485,5669,2020-01-01,Psychologists,True,Grand Est,3
1486,5670,2020-01-01,Psychologists,True,Hauts-de-France,1
1487,5671,2020-01-01,Psychologists,True,Nouvelle-Aquitaine,3
1488,5672,2020-01-01,Psychologists,True,Occitanie,4
1489,5673,2020-01-01,Psychologists,True,Pays de la Loire,2
1490,5674,2020-01-01,Psychologists,True,Provence-Alpes-Côte d'Azur,5
1491,5675,2020-01-01,Psychologists,True,Île-de-France,21
1492,5697,2020-01-01,Surgeons,True,Auvergne-Rhône-Alpes,5
1493,5698,2020-01-01,Surgeons,True,Bourgogne-Franche-Comté,3
1494,5699,2020-01-01,Surgeons,True,Bretagne,1
1495,5700,2020-01-01,Surgeons,True,Centre-Val de Loire,2
1496,5701,2020-01-01,Surgeons,True,Grand Est,1
1497,5702,2020-01-01,Surgeons,True,Hauts-de-France,1
1498,5703,2020-01-01,Surgeons,True,Normandie,1
1499,5704,2020-01-01,Surgeons,True,Occitanie,7
1500,5705,2020-01-01,Surgeons,True,Pays de la Loire,2
1501,5706,2020-01-01,Surgeons,True,Provence-Alpes-Côte d'Azur,1
1502,5707,2020-01-01,Surgeons,True,Île-de-France,6
1503,5733,2020-02-01,Dentists,True,Auvergne-Rhône-Alpes,14
1504,5734,2020-02-01,Dentists,True,Bourgogne-Franche-Comté,6
1505,5735,2020-02-01,Dentists,True,Bretagne,14
1506,5736,2020-02-01,Dentists,True,Centre-Val de Loire,1
1507,5737,2020-02-01,Dentists,True,Grand Est,15
1508,5738,2020-02-01,Dentists,True,Hauts-de-France,3
1509,5739,2020-02-01,Dentists,True,Normandie,5
1510,5740,2020-02-01,Dentists,True,Nouvelle-Aquitaine,7
1511,5741,2020-02-01,Dentists,True,Occitanie,13
1512,5742,2020-02-01,Dentists,True,Pays de la Loire,5
1513,5743,2020-02-01,Dentists,True,Provence-Alpes-Côte d'Azur,21
1514,5744,2020-02-01,Dentists,True,Île-de-France,47
1515,5759,2020-02-01,GPs,True,Auvergne-Rhône-Alpes,10
1516,5760,2020-02-01,GPs,True,Bourgogne-Franche-Comté,3
1517,5761,2020-02-01,GPs,True,Bretagne,1
1518,5762,2020-02-01,GPs,True,Centre-Val de Loire,1
1519,5763,2020-02-01,GPs,True,Hauts-de-France,4
1520,5764,2020-02-01,GPs,True,Nouvelle-Aquitaine,2
1521,5765,2020-02-01,GPs,True,Occitanie,8
1522,5766,2020-02-01,GPs,True,Pays de la Loire,1
1523,5767,2020-02-01,GPs,True,Provence-Alpes-Côte d'Azur,4
1524,5768,2020-02-01,GPs,True,Île-de-France,3
1525,5783,2020-02-01,Gynaecologists,True,Auvergne-Rhône-Alpes,1
1526,5784,2020-02-01,Gynaecologists,True,Grand Est,1
1527,5785,2020-02-01,Gynaecologists,True,Hauts-de-France,1
1528,5786,2020-02-01,Gynaecologists,True,Nouvelle-Aquitaine,1
1529,5787,2020-02-01,Gynaecologists,True,Occitanie,1
1530,5788,2020-02-01,Gynaecologists,True,Île-de-France,4
1531,5803,2020-02-01,Midwives,True,Auvergne-Rhône-Alpes,1
1532,5804,2020-02-01,Midwives,True,Bourgogne-Franche-Comté,1
1533,5805,2020-02-01,Midwives,True,Grand Est,2
1534,5806,2020-02-01,Midwives,True,Hauts-de-France,1
1535,5807,2020-02-01,Midwives,True,Nouvelle-Aquitaine,1
1536,5808,2020-02-01,Midwives,True,Provence-Alpes-Côte d'Azur,4
1537,5809,2020-02-01,Midwives,True,Île-de-France,1
1538,5824,2020-02-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,5
1539,5825,2020-02-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,3
1540,5826,2020-02-01,Non-surgical specialists,True,Bretagne,1
1541,5827,2020-02-01,Non-surgical specialists,True,Centre-Val de Loire,1
1542,5828,2020-02-01,Non-surgical specialists,True,Grand Est,7
1543,5829,2020-02-01,Non-surgical specialists,True,Hauts-de-France,6
1544,5830,2020-02-01,Non-surgical specialists,True,Normandie,1
1545,5831,2020-02-01,Non-surgical specialists,True,Nouvelle-Aquitaine,3
1546,5832,2020-02-01,Non-surgical specialists,True,Occitanie,4
1547,5833,2020-02-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,3
1548,5834,2020-02-01,Non-surgical specialists,True,Île-de-France,16
1549,5846,2020-02-01,Nurses,True,Hauts-de-France,1
1550,5847,2020-02-01,Nurses,True,Occitanie,1
1551,5848,2020-02-01,Nurses,True,Île-de-France,1
1552,5863,2020-02-01,Osteopaths,True,Auvergne-Rhône-Alpes,3
1553,5864,2020-02-01,Osteopaths,True,Bourgogne-Franche-Comté,2
1554,5865,2020-02-01,Osteopaths,True,Bretagne,4
1555,5866,2020-02-01,Osteopaths,True,Hauts-de-France,1
1556,5867,2020-02-01,Osteopaths,True,Normandie,2
1557,5868,2020-02-01,Osteopaths,True,Nouvelle-Aquitaine,5
1558,5869,2020-02-01,Osteopaths,True,Occitanie,1
1559,5870,2020-02-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,11
1560,5871,2020-02-01,Osteopaths,True,Île-de-France,13
1561,5886,2020-02-01,Other non-doctors,True,Auvergne-Rhône-Alpes,13
1562,5887,2020-02-01,Other non-doctors,True,Bourgogne-Franche-Comté,1
1563,5888,2020-02-01,Other non-doctors,True,Bretagne,1
1564,5889,2020-02-01,Other non-doctors,True,Centre-Val de Loire,1
1565,5890,2020-02-01,Other non-doctors,True,Corse,1
1566,5891,2020-02-01,Other non-doctors,True,Grand Est,5
1567,5892,2020-02-01,Other non-doctors,True,Hauts-de-France,6
1568,5893,2020-02-01,Other non-doctors,True,Nouvelle-Aquitaine,19
1569,5894,2020-02-01,Other non-doctors,True,Occitanie,16
1570,5895,2020-02-01,Other non-doctors,True,Pays de la Loire,11
1571,5896,2020-02-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,21
1572,5897,2020-02-01,Other non-doctors,True,Île-de-France,63
1573,5910,2020-02-01,Pediatricians,True,Occitanie,1
1574,5925,2020-02-01,Physiotherapists,True,Auvergne-Rhône-Alpes,6
1575,5926,2020-02-01,Physiotherapists,True,Bretagne,6
1576,5927,2020-02-01,Physiotherapists,True,Grand Est,3
1577,5928,2020-02-01,Physiotherapists,True,Hauts-de-France,3
1578,5929,2020-02-01,Physiotherapists,True,Nouvelle-Aquitaine,5
1579,5930,2020-02-01,Physiotherapists,True,Pays de la Loire,4
1580,5931,2020-02-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,3
1581,5932,2020-02-01,Physiotherapists,True,Île-de-France,24
1582,5947,2020-02-01,Psychologists,True,Auvergne-Rhône-Alpes,6
1583,5948,2020-02-01,Psychologists,True,Bretagne,1
1584,5949,2020-02-01,Psychologists,True,Grand Est,1
1585,5950,2020-02-01,Psychologists,True,Hauts-de-France,2
1586,5951,2020-02-01,Psychologists,True,Normandie,3
1587,5952,2020-02-01,Psychologists,True,Nouvelle-Aquitaine,6
1588,5953,2020-02-01,Psychologists,True,Occitanie,2
1589,5954,2020-02-01,Psychologists,True,Provence-Alpes-Côte d'Azur,2
1590,5955,2020-02-01,Psychologists,True,Île-de-France,17
1591,5977,2020-02-01,Surgeons,True,Auvergne-Rhône-Alpes,2
1592,5978,2020-02-01,Surgeons,True,Bretagne,2
1593,5979,2020-02-01,Surgeons,True,Grand Est,1
1594,5980,2020-02-01,Surgeons,True,Hauts-de-France,2
1595,5981,2020-02-01,Surgeons,True,Provence-Alpes-Côte d'Azur,2
1596,5982,2020-02-01,Surgeons,True,Île-de-France,7
1597,5994,2020-03-01,Anesthetists,True,Provence-Alpes-Côte d'Azur,1
1598,5995,2020-03-01,Anesthetists,True,Île-de-France,1
1599,6010,2020-03-01,Dentists,True,Auvergne-Rhône-Alpes,1
1600,6011,2020-03-01,Dentists,True,Bourgogne-Franche-Comté,1
1601,6012,2020-03-01,Dentists,True,Bretagne,5
1602,6013,2020-03-01,Dentists,True,Grand Est,5
1603,6014,2020-03-01,Dentists,True,Hauts-de-France,9
1604,6015,2020-03-01,Dentists,True,Normandie,1
1605,6016,2020-03-01,Dentists,True,Nouvelle-Aquitaine,8
1606,6017,2020-03-01,Dentists,True,Occitanie,8
1607,6018,2020-03-01,Dentists,True,Pays de la Loire,3
1608,6019,2020-03-01,Dentists,True,Provence-Alpes-Côte d'Azur,24
1609,6020,2020-03-01,Dentists,True,Île-de-France,25
1610,6035,2020-03-01,GPs,True,Auvergne-Rhône-Alpes,6
1611,6036,2020-03-01,GPs,True,Bretagne,10
1612,6037,2020-03-01,GPs,True,Centre-Val de Loire,3
1613,6038,2020-03-01,GPs,True,Grand Est,11
1614,6039,2020-03-01,GPs,True,Hauts-de-France,9
1615,6040,2020-03-01,GPs,True,Normandie,2
1616,6041,2020-03-01,GPs,True,Nouvelle-Aquitaine,5
1617,6042,2020-03-01,GPs,True,Occitanie,7
1618,6043,2020-03-01,GPs,True,Pays de la Loire,2
1619,6044,2020-03-01,GPs,True,Île-de-France,15
1620,6059,2020-03-01,Gynaecologists,True,Centre-Val de Loire,1
1621,6060,2020-03-01,Gynaecologists,True,Hauts-de-France,1
1622,6061,2020-03-01,Gynaecologists,True,Occitanie,1
1623,6062,2020-03-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
1624,6063,2020-03-01,Gynaecologists,True,Île-de-France,2
1625,6078,2020-03-01,Midwives,True,Bourgogne-Franche-Comté,1
1626,6079,2020-03-01,Midwives,True,Hauts-de-France,1
1627,6080,2020-03-01,Midwives,True,Normandie,1
1628,6081,2020-03-01,Midwives,True,Nouvelle-Aquitaine,1
1629,6096,2020-03-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,7
1630,6097,2020-03-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,1
1631,6098,2020-03-01,Non-surgical specialists,True,Grand Est,1
1632,6099,2020-03-01,Non-surgical specialists,True,Hauts-de-France,4
1633,6100,2020-03-01,Non-surgical specialists,True,Occitanie,2
1634,6101,2020-03-01,Non-surgical specialists,True,Pays de la Loire,3
1635,6102,2020-03-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,5
1636,6103,2020-03-01,Non-surgical specialists,True,Île-de-France,7
1637,6115,2020-03-01,Nurses,True,Auvergne-Rhône-Alpes,1
1638,6130,2020-03-01,Osteopaths,True,Auvergne-Rhône-Alpes,11
1639,6131,2020-03-01,Osteopaths,True,Bourgogne-Franche-Comté,1
1640,6132,2020-03-01,Osteopaths,True,Bretagne,2
1641,6133,2020-03-01,Osteopaths,True,Centre-Val de Loire,1
1642,6134,2020-03-01,Osteopaths,True,DOM-TOM,4
1643,6135,2020-03-01,Osteopaths,True,Grand Est,1
1644,6136,2020-03-01,Osteopaths,True,Nouvelle-Aquitaine,3
1645,6137,2020-03-01,Osteopaths,True,Occitanie,4
1646,6138,2020-03-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,17
1647,6139,2020-03-01,Osteopaths,True,Île-de-France,26
1648,6154,2020-03-01,Other non-doctors,True,Auvergne-Rhône-Alpes,16
1649,6155,2020-03-01,Other non-doctors,True,Bourgogne-Franche-Comté,3
1650,6156,2020-03-01,Other non-doctors,True,Bretagne,6
1651,6157,2020-03-01,Other non-doctors,True,Centre-Val de Loire,4
1652,6158,2020-03-01,Other non-doctors,True,Grand Est,3
1653,6159,2020-03-01,Other non-doctors,True,Hauts-de-France,8
1654,6160,2020-03-01,Other non-doctors,True,Normandie,2
1655,6161,2020-03-01,Other non-doctors,True,Nouvelle-Aquitaine,23
1656,6162,2020-03-01,Other non-doctors,True,Occitanie,19
1657,6163,2020-03-01,Other non-doctors,True,Pays de la Loire,16
1658,6164,2020-03-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,15
1659,6165,2020-03-01,Other non-doctors,True,Île-de-France,85
1660,6178,2020-03-01,Pediatricians,True,Auvergne-Rhône-Alpes,2
1661,6179,2020-03-01,Pediatricians,True,Bretagne,2
1662,6180,2020-03-01,Pediatricians,True,Grand Est,1
1663,6181,2020-03-01,Pediatricians,True,Île-de-France,1
1664,6196,2020-03-01,Physiotherapists,True,Auvergne-Rhône-Alpes,5
1665,6197,2020-03-01,Physiotherapists,True,Bretagne,1
1666,6198,2020-03-01,Physiotherapists,True,Grand Est,2
1667,6199,2020-03-01,Physiotherapists,True,Hauts-de-France,4
1668,6200,2020-03-01,Physiotherapists,True,Nouvelle-Aquitaine,3
1669,6201,2020-03-01,Physiotherapists,True,Occitanie,1
1670,6202,2020-03-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,24
1671,6203,2020-03-01,Physiotherapists,True,Île-de-France,17
1672,6218,2020-03-01,Psychologists,True,Auvergne-Rhône-Alpes,4
1673,6219,2020-03-01,Psychologists,True,Bourgogne-Franche-Comté,1
1674,6220,2020-03-01,Psychologists,True,Bretagne,2
1675,6221,2020-03-01,Psychologists,True,Centre-Val de Loire,1
1676,6222,2020-03-01,Psychologists,True,Hauts-de-France,1
1677,6223,2020-03-01,Psychologists,True,Nouvelle-Aquitaine,6
1678,6224,2020-03-01,Psychologists,True,Occitanie,3
1679,6225,2020-03-01,Psychologists,True,Pays de la Loire,2
1680,6226,2020-03-01,Psychologists,True,Provence-Alpes-Côte d'Azur,2
1681,6227,2020-03-01,Psychologists,True,Île-de-France,34
1682,6250,2020-03-01,Surgeons,True,Auvergne-Rhône-Alpes,1
1683,6251,2020-03-01,Surgeons,True,Grand Est,1
1684,6252,2020-03-01,Surgeons,True,Hauts-de-France,1
1685,6253,2020-03-01,Surgeons,True,Normandie,1
1686,6254,2020-03-01,Surgeons,True,Nouvelle-Aquitaine,2
1687,6255,2020-03-01,Surgeons,True,Occitanie,4
1688,6256,2020-03-01,Surgeons,True,Pays de la Loire,4
1689,6257,2020-03-01,Surgeons,True,Provence-Alpes-Côte d'Azur,1
1690,6258,2020-03-01,Surgeons,True,Île-de-France,2
1691,6271,2020-04-01,Anesthetists,True,Centre-Val de Loire,2
1692,6272,2020-04-01,Anesthetists,True,Hauts-de-France,2
1693,6273,2020-04-01,Anesthetists,True,Occitanie,1
1694,6288,2020-04-01,Dentists,True,Auvergne-Rhône-Alpes,6
1695,6289,2020-04-01,Dentists,True,Bourgogne-Franche-Comté,2
1696,6290,2020-04-01,Dentists,True,Bretagne,4
1697,6291,2020-04-01,Dentists,True,Centre-Val de Loire,3
1698,6292,2020-04-01,Dentists,True,Grand Est,6
1699,6293,2020-04-01,Dentists,True,Hauts-de-France,10
1700,6294,2020-04-01,Dentists,True,Normandie,5
1701,6295,2020-04-01,Dentists,True,Nouvelle-Aquitaine,6
1702,6296,2020-04-01,Dentists,True,Occitanie,14
1703,6297,2020-04-01,Dentists,True,Pays de la Loire,6
1704,6298,2020-04-01,Dentists,True,Provence-Alpes-Côte d'Azur,21
1705,6299,2020-04-01,Dentists,True,Île-de-France,28
1706,6314,2020-04-01,GPs,True,Auvergne-Rhône-Alpes,4
1707,6315,2020-04-01,GPs,True,Bretagne,3
1708,6316,2020-04-01,GPs,True,Centre-Val de Loire,6
1709,6317,2020-04-01,GPs,True,Grand Est,8
1710,6318,2020-04-01,GPs,True,Hauts-de-France,9
1711,6319,2020-04-01,GPs,True,Nouvelle-Aquitaine,12
1712,6320,2020-04-01,GPs,True,Occitanie,8
1713,6321,2020-04-01,GPs,True,Pays de la Loire,4
1714,6322,2020-04-01,GPs,True,Provence-Alpes-Côte d'Azur,9
1715,6323,2020-04-01,GPs,True,Île-de-France,25
1716,6338,2020-04-01,Gynaecologists,True,Auvergne-Rhône-Alpes,2
1717,6339,2020-04-01,Gynaecologists,True,Grand Est,1
1718,6340,2020-04-01,Gynaecologists,True,Occitanie,1
1719,6341,2020-04-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
1720,6342,2020-04-01,Gynaecologists,True,Île-de-France,2
1721,6357,2020-04-01,Midwives,True,Auvergne-Rhône-Alpes,4
1722,6358,2020-04-01,Midwives,True,Bourgogne-Franche-Comté,2
1723,6359,2020-04-01,Midwives,True,Grand Est,1
1724,6360,2020-04-01,Midwives,True,Hauts-de-France,3
1725,6361,2020-04-01,Midwives,True,Normandie,1
1726,6362,2020-04-01,Midwives,True,Nouvelle-Aquitaine,2
1727,6363,2020-04-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
1728,6364,2020-04-01,Midwives,True,Île-de-France,6
1729,6379,2020-04-01,Non-surgical specialists,True,Bretagne,1
1730,6380,2020-04-01,Non-surgical specialists,True,DOM-TOM,1
1731,6381,2020-04-01,Non-surgical specialists,True,Grand Est,1
1732,6382,2020-04-01,Non-surgical specialists,True,Normandie,1
1733,6383,2020-04-01,Non-surgical specialists,True,Nouvelle-Aquitaine,5
1734,6384,2020-04-01,Non-surgical specialists,True,Occitanie,5
1735,6385,2020-04-01,Non-surgical specialists,True,Pays de la Loire,7
1736,6386,2020-04-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,4
1737,6387,2020-04-01,Non-surgical specialists,True,Île-de-France,15
1738,6399,2020-04-01,Nurses,True,Occitanie,3
1739,6414,2020-04-01,Osteopaths,True,Auvergne-Rhône-Alpes,10
1740,6415,2020-04-01,Osteopaths,True,Bourgogne-Franche-Comté,1
1741,6416,2020-04-01,Osteopaths,True,Bretagne,5
1742,6417,2020-04-01,Osteopaths,True,Centre-Val de Loire,5
1743,6418,2020-04-01,Osteopaths,True,Corse,3
1744,6419,2020-04-01,Osteopaths,True,Grand Est,4
1745,6420,2020-04-01,Osteopaths,True,Hauts-de-France,3
1746,6421,2020-04-01,Osteopaths,True,Normandie,3
1747,6422,2020-04-01,Osteopaths,True,Nouvelle-Aquitaine,31
1748,6423,2020-04-01,Osteopaths,True,Occitanie,11
1749,6424,2020-04-01,Osteopaths,True,Pays de la Loire,16
1750,6425,2020-04-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,20
1751,6426,2020-04-01,Osteopaths,True,Île-de-France,39
1752,6441,2020-04-01,Other non-doctors,True,Auvergne-Rhône-Alpes,69
1753,6442,2020-04-01,Other non-doctors,True,Bourgogne-Franche-Comté,3
1754,6443,2020-04-01,Other non-doctors,True,Bretagne,9
1755,6444,2020-04-01,Other non-doctors,True,Centre-Val de Loire,12
1756,6445,2020-04-01,Other non-doctors,True,DOM-TOM,1
1757,6446,2020-04-01,Other non-doctors,True,Grand Est,18
1758,6447,2020-04-01,Other non-doctors,True,Hauts-de-France,25
1759,6448,2020-04-01,Other non-doctors,True,Normandie,5
1760,6449,2020-04-01,Other non-doctors,True,Nouvelle-Aquitaine,28
1761,6450,2020-04-01,Other non-doctors,True,Occitanie,30
1762,6451,2020-04-01,Other non-doctors,True,Pays de la Loire,20
1763,6452,2020-04-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,27
1764,6453,2020-04-01,Other non-doctors,True,Île-de-France,206
1765,6466,2020-04-01,Pediatricians,True,Grand Est,1
1766,6467,2020-04-01,Pediatricians,True,Occitanie,2
1767,6482,2020-04-01,Physiotherapists,True,Auvergne-Rhône-Alpes,12
1768,6483,2020-04-01,Physiotherapists,True,Bourgogne-Franche-Comté,4
1769,6484,2020-04-01,Physiotherapists,True,Bretagne,6
1770,6485,2020-04-01,Physiotherapists,True,Centre-Val de Loire,1
1771,6486,2020-04-01,Physiotherapists,True,DOM-TOM,1
1772,6487,2020-04-01,Physiotherapists,True,Grand Est,1
1773,6488,2020-04-01,Physiotherapists,True,Hauts-de-France,3
1774,6489,2020-04-01,Physiotherapists,True,Normandie,1
1775,6490,2020-04-01,Physiotherapists,True,Nouvelle-Aquitaine,17
1776,6491,2020-04-01,Physiotherapists,True,Occitanie,14
1777,6492,2020-04-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,14
1778,6493,2020-04-01,Physiotherapists,True,Île-de-France,30
1779,6508,2020-04-01,Psychologists,True,Auvergne-Rhône-Alpes,24
1780,6509,2020-04-01,Psychologists,True,Bourgogne-Franche-Comté,2
1781,6510,2020-04-01,Psychologists,True,Bretagne,5
1782,6511,2020-04-01,Psychologists,True,Centre-Val de Loire,3
1783,6512,2020-04-01,Psychologists,True,Grand Est,4
1784,6513,2020-04-01,Psychologists,True,Hauts-de-France,4
1785,6514,2020-04-01,Psychologists,True,Normandie,3
1786,6515,2020-04-01,Psychologists,True,Nouvelle-Aquitaine,14
1787,6516,2020-04-01,Psychologists,True,Occitanie,21
1788,6517,2020-04-01,Psychologists,True,Pays de la Loire,6
1789,6518,2020-04-01,Psychologists,True,Provence-Alpes-Côte d'Azur,29
1790,6519,2020-04-01,Psychologists,True,Île-de-France,93
1791,6543,2020-04-01,Surgeons,True,Bretagne,1
1792,6544,2020-04-01,Surgeons,True,Centre-Val de Loire,1
1793,6545,2020-04-01,Surgeons,True,Grand Est,1
1794,6546,2020-04-01,Surgeons,True,Hauts-de-France,1
1795,6547,2020-04-01,Surgeons,True,Provence-Alpes-Côte d'Azur,2
1796,6575,2020-05-01,Dentists,True,Auvergne-Rhône-Alpes,8
1797,6576,2020-05-01,Dentists,True,Bourgogne-Franche-Comté,2
1798,6577,2020-05-01,Dentists,True,Bretagne,5
1799,6578,2020-05-01,Dentists,True,Centre-Val de Loire,3
1800,6579,2020-05-01,Dentists,True,Grand Est,5
1801,6580,2020-05-01,Dentists,True,Hauts-de-France,7
1802,6581,2020-05-01,Dentists,True,Normandie,4
1803,6582,2020-05-01,Dentists,True,Nouvelle-Aquitaine,2
1804,6583,2020-05-01,Dentists,True,Occitanie,10
1805,6584,2020-05-01,Dentists,True,Provence-Alpes-Côte d'Azur,10
1806,6585,2020-05-01,Dentists,True,Île-de-France,40
1807,6600,2020-05-01,GPs,True,Auvergne-Rhône-Alpes,13
1808,6601,2020-05-01,GPs,True,Bourgogne-Franche-Comté,6
1809,6602,2020-05-01,GPs,True,Bretagne,13
1810,6603,2020-05-01,GPs,True,Centre-Val de Loire,1
1811,6604,2020-05-01,GPs,True,DOM-TOM,1
1812,6605,2020-05-01,GPs,True,Grand Est,5
1813,6606,2020-05-01,GPs,True,Hauts-de-France,6
1814,6607,2020-05-01,GPs,True,Normandie,4
1815,6608,2020-05-01,GPs,True,Nouvelle-Aquitaine,5
1816,6609,2020-05-01,GPs,True,Occitanie,6
1817,6610,2020-05-01,GPs,True,Pays de la Loire,3
1818,6611,2020-05-01,GPs,True,Provence-Alpes-Côte d'Azur,10
1819,6612,2020-05-01,GPs,True,Île-de-France,20
1820,6627,2020-05-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
1821,6628,2020-05-01,Gynaecologists,True,Île-de-France,2
1822,6643,2020-05-01,Midwives,True,Auvergne-Rhône-Alpes,1
1823,6644,2020-05-01,Midwives,True,Hauts-de-France,2
1824,6645,2020-05-01,Midwives,True,Nouvelle-Aquitaine,3
1825,6646,2020-05-01,Midwives,True,Pays de la Loire,2
1826,6647,2020-05-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
1827,6648,2020-05-01,Midwives,True,Île-de-France,3
1828,6663,2020-05-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,4
1829,6664,2020-05-01,Non-surgical specialists,True,Centre-Val de Loire,6
